Date,sentiment,sentiment_label,Open,High,Low,Close,Volume
2018-11-01,29,Fear,6299.90390737,6396.223719973,6293.045329941,6368.306136028,3290643879.004671
2018-11-02,36,Fear,6368.621545495,6443.40365674,6368.621545495,6407.751478732,3392903655.622112
2018-11-03,36,Fear,6408.420165923,6408.532431404,6360.144862999,6387.917030268,3206344282.107809
2018-11-04,41,Fear,6386.909849955,6483.22544861,6372.297571342,6456.241631256,3464581702.084554
2018-11-05,42,Fear,6458.928433763,6460.083841858,6402.330270375,6413.987438447,3957885847.4198327
2018-11-06,42,Fear,6406.484868627,6444.682644885,6381.013880611,6428.294584816,4020828315.3744464
2018-11-07,48,Neutral,6437.632240669,6546.917804898,6432.383204043,6526.82015405,4327547729.690759
2018-11-08,51,Neutral,6526.888623968,6545.123286481,6463.98882188,6468.139285876,4001027787.271459
2018-11-09,47,Neutral,6470.006228965,6479.868232414,6385.639030339,6397.943422909,3774750025.388616
2018-11-10,52,Neutral,6395.744478183,6423.77031064,6395.744478183,6399.518804388,3377807844.03098
2018-11-11,54,Neutral,6400.034596672,6419.629801806,6364.816154636,6407.676509173,3237576630.338422
2018-11-12,52,Neutral,6411.278115302,6431.821641842,6354.974990417,6364.393922101,3115460518.912264
2018-11-13,56,Greed,6371.733230045,6391.559008482,6337.928083205,6371.36748622,3142925617.5040975
2018-11-14,49,Neutral,6361.400404991,6382.556324816,5560.880719722,5747.076678785,4014854969.2242103
2018-11-15,28,Fear,5781.032657334,5801.395589434,5376.450570802,5654.723204018,6458882428.673365
2018-11-16,23,Extreme Fear,5654.209987966,5674.911745861,5555.684495861,5627.478696853,4458433780.159247
2018-11-17,24,Extreme Fear,5634.790942322,5637.369199686,5582.244808497,5631.540424004,3341914742.75929
2018-11-18,26,Fear,5631.943421713,5676.508478713,5612.226552794,5647.479577306,2911353904.9948993
2018-11-19,28,Fear,5651.276823682,5653.306826427,4858.770197698,4893.020432943,3984630708.562563
2018-11-20,21,Extreme Fear,4871.837128436,4970.283673371,4274.174493715,4470.86406818,6200899670.273817
2018-11-21,15,Extreme Fear,4502.466997901,4722.888985274,4355.940983959,4609.512683654,5864613008.834743
2018-11-22,14,Extreme Fear,4604.937872113,4640.486228605,4377.545769831,4377.545769831,3559480939.995985
2018-11-23,12,Extreme Fear,4345.661016088,4408.549466466,4219.987383706,4374.323226658,3403581481.248564
2018-11-24,15,Extreme Fear,4369.2081865,4437.12427443,3822.143369562,3894.620254339,2981154608.613752
2018-11-25,9,Extreme Fear,3886.472347228,4110.040082263,3596.00806059,4008.329435561,4489490623.401364
2018-11-26,17,Extreme Fear,3994.418821674,4091.502639136,3665.565456655,3801.729366908,4770358620.6052
2018-11-27,11,Extreme Fear,3800.600009341,3873.26585313,3679.708116943,3835.016589512,4439296219.454825
2018-11-28,14,Extreme Fear,3837.958523137,4377.61022591,3837.958523137,4256.464556195,4676357418.739209
2018-11-29,18,Extreme Fear,4255.275505341,4429.730210043,4152.042746816,4295.392322703,4938676329.623747
2018-11-30,19,Extreme Fear,4303.987285033,4331.594554471,3968.034994522,4030.04449364,4195701632.661413
2018-12-01,13,Extreme Fear,4036.229874753,4288.118114861,3977.624455728,4208.46972294,3729733003.690406
2018-12-02,15,Extreme Fear,4206.215757456,4291.695878947,4118.785078199,4143.979048443,3302972567.605143
2018-12-03,17,Extreme Fear,4150.827310223,4162.639731237,3868.407784677,3905.390426541,3248618117.916213
2018-12-04,12,Extreme Fear,3905.489738693,4080.018654926,3847.851236503,3959.996646343,3412849904.056449
2018-12-05,19,Extreme Fear,3965.3634989,3973.938520171,3777.504597679,3778.644100458,3223065038.3237233
2018-12-06,13,Extreme Fear,3772.882544916,3880.130150169,3530.420581097,3530.420581097,3526083512.348898
2018-12-07,11,Extreme Fear,3524.903843125,3524.903843125,3279.326879568,3424.127676352,4339092125.732182
2018-12-08,11,Extreme Fear,3429.741618038,3498.503410095,3328.189753409,3465.344048723,4006131235.881874
2018-12-09,14,Extreme Fear,3457.41952613,3669.370224454,3438.48601509,3586.572260842,3223762331.4300394
2018-12-10,19,Extreme Fear,3583.500415102,3620.702269676,3425.449092033,3464.835870669,3018304106.43608
2018-12-11,15,Extreme Fear,3462.686886235,3475.454580667,3364.134935808,3394.21870318,2910200651.819124
2018-12-12,14,Extreme Fear,3397.148741644,3515.635434451,3380.722528793,3471.915386863,2888792462.6362615
2018-12-13,14,Extreme Fear,3475.395333172,3480.817679557,3302.788527099,3314.35176623,2600813123.036409
2018-12-14,10,Extreme Fear,3315.712262686,3334.267258125,3199.344540762,3236.700910153,2873115299.4884944
2018-12-15,11,Extreme Fear,3239.810072381,3269.710129726,3188.542616892,3244.865925479,2573365294.396488
2018-12-16,13,Extreme Fear,3242.71165726,3304.752077103,3237.496112093,3259.040241951,2303080492.219079
2018-12-17,17,Extreme Fear,3260.535478026,3576.130761016,3256.286666292,3520.007340181,2706691385.829008
2018-12-18,23,Extreme Fear,3519.644005652,3671.091738368,3458.156901189,3671.041341474,4009405530.5858502
2018-12-19,21,Extreme Fear,3672.828563746,3910.052394847,3656.799274105,3719.296166218,4910794538.842526
2018-12-20,27,Fear,3716.951289636,4149.982112244,3701.497818021,4103.258581528,5608484489.432625
2018-12-21,35,Fear,4104.6300826,4179.461009081,3823.730152349,3872.495181716,5892067716.170284
2018-12-22,28,Fear,3869.320912253,3986.988101713,3836.166472087,3985.947864559,4205980838.290268
2018-12-23,31,Fear,3992.590689234,4061.599528447,3956.035483518,3980.147519,4105611460.59793
2018-12-24,25,Extreme Fear,3974.488113207,4218.506382222,3974.488113207,4049.134021718,5069262378.535473
2018-12-25,33,Fear,4052.351427424,4053.801000601,3741.532556251,3789.436638331,4723284026.001758
2018-12-26,26,Fear,3801.990623677,3872.508799306,3751.58202965,3833.455304379,4006659135.548405
2018-12-27,29,Fear,3837.103067651,3850.984987181,3633.371831014,3651.165345688,3705806154.8215866
2018-12-28,21,Extreme Fear,3642.816541604,3931.006116306,3637.996492977,3902.734263248,4067221987.255999
2018-12-29,24,Extreme Fear,3909.576362079,3951.326013396,3832.098961469,3832.098961469,4424442568.545515
2018-12-30,23,Extreme Fear,3800.90618573,3885.944595624,3783.461120121,3863.165983794,3919248135.353045
2018-12-31,26,Fear,3863.966826435,3865.30943988,3727.103166881,3746.123952537,3648742018.449623
2019-01-01,24,Extreme Fear,3747.289081962,3857.66134997,3720.528270248,3851.181614039,3433814142.055747
2019-01-02,30,Fear,3852.524625595,3944.482760725,3825.302832139,3938.625960795,3910033511.3270135
2019-01-03,33,Fear,3935.381479108,3935.381479108,3828.512307784,3843.996640326,4077088832.598976
2019-01-04,48,Neutral,3847.083953482,3888.22508878,3795.299371612,3877.816631752,3521627989.1605506
2019-01-05,36,Fear,3876.743901004,3928.92500025,3850.442903945,3866.004563615,4197364686.9456058
2019-01-06,31,Fear,3868.739955187,4104.080838569,3846.981955643,4085.907581678,4003384608.6634007
2019-01-07,39,Fear,4082.095636372,4103.696834349,4027.393340966,4036.958448354,4366201231.862341
2019-01-08,39,Fear,4040.426868752,4109.513660184,4004.648804149,4030.989305544,3846753571.3049297
2019-01-09,42,Fear,4031.220158622,4066.410720206,4016.859198923,4032.575390529,3988908524.103224
2019-01-10,37,Fear,4032.372040573,4063.302239641,3656.965007582,3673.215707318,4556093682.767315
2019-01-11,19,Extreme Fear,3671.210547179,3713.285567013,3641.294105448,3678.691683579,4763746665.390462
2019-01-12,22,Extreme Fear,3690.429234323,3697.354503693,3656.990109901,3668.24991968,3649925423.381869
2019-01-13,21,Extreme Fear,3668.577160208,3675.767876524,3545.768209284,3553.227143057,3457204812.510096
2019-01-14,16,Extreme Fear,3555.550456106,3728.417562433,3552.316662444,3705.942605786,4486462095.734081
2019-01-15,27,Fear,3704.359603919,3721.250727445,3618.688647245,3640.207438973,5156096242.143494
2019-01-16,24,Extreme Fear,3636.621475732,3710.602669414,3630.808410499,3658.246729748,4660577413.35656
2019-01-17,28,Fear,3654.061564255,3687.616740461,3624.548986953,3684.253014929,4616526889.360663
2019-01-18,29,Fear,3682.436730965,3686.295784048,3632.797684376,3653.185376139,4651045589.009092
2019-01-19,31,Fear,3652.353731181,3766.801866732,3650.958251016,3735.953787486,3689835108.385211
2019-01-20,35,Fear,3732.314578714,3746.098908126,3560.54361857,3583.507435701,3873034470.9671497
2019-01-21,30,Fear,3580.394848908,3649.754615996,3527.19617532,3547.119997129,3563557075.1487064
2019-01-22,27,Fear,3547.775740343,3628.570492611,3476.812119629,3608.383961607,4101549978.630794
2019-01-23,33,Fear,3606.587749856,3630.196102145,3574.511563021,3592.901430874,4711866363.06134
2019-01-24,37,Fear,3592.856632416,3627.345746878,3568.758624822,3601.873910558,3378214501.6806464
2019-01-25,35,Fear,3601.92745155,3612.206202075,3563.229319401,3590.982706471,3296210348.613134
2019-01-26,41,Fear,3591.258308523,3649.321285244,3584.553811289,3595.147523761,3233121779.128203
2019-01-27,39,Fear,3595.463472868,3605.284864841,3547.930411633,3575.69534679,3232926763.9248695
2019-01-28,35,Fear,3574.356431872,3574.356431872,3427.061509559,3462.059067174,3861302295.118398
2019-01-29,21,Extreme Fear,3459.942105227,3467.838291709,3392.538497169,3438.806393391,3953321270.7058105
2019-01-30,22,Extreme Fear,3437.33206711,3480.918095904,3418.85728222,3470.828260383,3858199435.000334
2019-01-31,17,Extreme Fear,3468.567305068,3489.921013106,3431.5557778,3447.812768646,3724578165.907147
2019-02-01,23,Extreme Fear,3444.921906726,3480.373583519,3411.835140276,3474.400614406,3256397943.534127
2019-02-02,22,Extreme Fear,3471.274685499,3502.072822894,3445.452966511,3502.072822894,2966701131.3176246
2019-02-03,19,Extreme Fear,3498.020425385,3499.461531698,3432.582850938,3451.480647199,2976985222.0832996
2019-02-04,27,Fear,3453.008649654,3508.056356733,3434.033280102,3453.03218375,3197948101.9971104
2019-02-05,21,Extreme Fear,3452.862403378,3471.534749096,3419.747400744,3463.442822071,3263936607.0654526
2019-02-06,14,Extreme Fear,3461.934372734,3466.818451914,3391.965467631,3405.55894369,3276428016.94053
2019-02-07,18,Extreme Fear,3406.912628136,3424.179019811,3366.804928507,3382.947413684,3172882606.3196507
2019-02-08,37,Fear,3384.368989555,3703.010371206,3374.517849699,3632.621063544,3699125550.317072
2019-02-09,42,Fear,3634.179510361,3651.233256781,3615.181021302,3648.622398485,4816337561.830241
2019-02-10,40,Fear,3648.638905669,3664.267250837,3608.204418369,3663.532766717,3568337039.2575016
2019-02-11,46,Fear,3666.346751167,3666.346751167,3606.968337044,3615.969569845,3825671005.975767
2019-02-12,38,Fear,3616.569553353,3627.239484869,3581.12020691,3608.1455686,3762188025.8605857
2019-02-13,48,Neutral,3605.359538969,3632.689011386,3578.404056205,3590.146720852,4162249066.3733106
2019-02-14,48,Neutral,3589.190870666,3611.070420381,3569.897912663,3577.371359712,3892246586.4380145
2019-02-15,43,Fear,3576.132030057,3626.918548558,3568.106289136,3596.820721532,3212862423.5684257
2019-02-16,43,Fear,3596.030689614,3660.517482263,3590.467024705,3599.138222499,3356391568.1538672
2019-02-17,38,Fear,3598.148040489,3637.774895747,3577.450979857,3630.26901901,3355410897.195083
2019-02-18,63,Greed,3628.785108355,3891.033233383,3622.629503935,3858.949361197,5319393065.773327
2019-02-19,65,Greed,3859.020359274,3958.537955987,3851.72589553,3893.270396548,7132811992.470226
2019-02-20,59,Greed,3894.114707158,3951.681707239,3873.88150496,3918.389585518,6006841479.765859
2019-02-21,59,Greed,3918.183728075,3956.247604617,3881.828977335,3894.540736483,5511697633.975717
2019-02-22,61,Greed,3897.190164349,3972.317709802,3820.820278809,3970.590294199,5345237781.081468
2019-02-23,63,Greed,3968.320637954,4143.211868287,3938.935168648,4123.668788587,5993819033.573327
2019-02-24,69,Greed,4123.504872516,4172.083234272,3784.637178687,3807.506663628,7968911492.198975
2019-02-25,47,Neutral,3808.473252069,3892.454870588,3804.104099487,3868.161644161,8314405155.451499
2019-02-26,40,Fear,3866.383457476,3870.314694801,3820.217154151,3842.992706537,6678465742.937537
2019-02-27,39,Fear,3844.368122837,3867.840123562,3785.188773808,3841.615656283,5619005740.642139
2019-02-28,39,Fear,3839.013237205,3886.919618225,3817.058024429,3845.258312799,6383018981.591494
2019-03-01,42,Fear,3844.921366184,3861.178589309,3825.991123893,3834.290290069,5864825753.614558
2019-03-02,41,Fear,3832.522165484,3862.221584261,3809.453704397,3848.655865347,5447071839.033865
2019-03-03,44,Fear,3845.483709779,3898.093996858,3827.076615763,3881.076222168,5447909337.815124
2019-03-04,36,Fear,3879.964730091,3919.14606195,3733.917481608,3755.244533692,6433983663.174674
2019-03-05,35,Fear,3767.755778729,3875.95989518,3738.436474121,3855.0028053,7223804195.499708
2019-03-06,42,Fear,3857.628117632,3883.832331764,3839.918720328,3873.668095745,7747260333.087009
2019-03-07,56,Greed,3873.817021979,3911.321319755,3864.757247995,3888.248904326,7068518206.673557
2019-03-08,54,Neutral,3888.634931999,3915.224522058,3854.308002276,3872.141156369,7471167903.671331
2019-03-09,55,Greed,3872.914024713,3941.820808796,3866.931804879,3931.895283308,7940967853.130124
2019-03-10,55,Greed,3932.190274542,3932.190274542,3882.908897694,3902.80646271,7402567148.695504
2019-03-11,56,Greed,3900.462788114,3912.109686138,3855.221924508,3879.103312128,7052643189.63008
2019-03-12,56,Greed,3882.347879962,3925.106802045,3845.307653784,3901.113915142,7663407757.045644
2019-03-13,54,Neutral,3903.837482165,3914.368483938,3879.644200459,3895.619863392,7384926003.158222
2019-03-14,55,Greed,3896.671800296,3924.174554114,3883.217836303,3900.376687091,7576546206.104515
2019-03-15,55,Greed,3897.143080486,3947.511201251,3892.042261152,3928.041328852,8017629319.948978
2019-03-16,54,Neutral,3939.145756798,4051.957711268,3939.145756798,4024.229285339,7722720660.064434
2019-03-17,58,Greed,4022.969398171,4036.719225768,3982.223905902,4007.166919858,6292934445.182644
2019-03-18,56,Greed,4008.284983797,4046.607040693,3975.356198882,4020.470961551,6488791545.70765
2019-03-19,56,Greed,4016.775380202,4048.74796906,4005.380860171,4039.787113996,6570358755.835549
2019-03-20,55,Greed,4036.494784049,4078.511718087,4012.040945943,4075.319876766,6972695205.772387
2019-03-21,62,Greed,4079.189802352,4093.784724444,4004.765643649,4024.283201515,7547057321.641651
2019-03-22,56,Greed,4021.931406788,4031.364278194,4013.348776575,4017.939706485,7201655912.385315
2019-03-23,50,Neutral,4019.754260699,4043.791033026,4013.495429475,4034.593701872,6780074591.640198
2019-03-24,44,Fear,4033.555246062,4080.429132322,4012.282392053,4024.480055518,6725878926.084825
2019-03-25,46,Fear,4023.328814622,4038.832775001,3944.469301742,3969.701717355,6944311054.387526
2019-03-26,43,Fear,3968.279256983,3987.170101869,3954.053909398,3980.620043073,7619066425.306097
2019-03-27,44,Fear,3982.614678572,4070.654525251,3979.2189216,4069.689197198,8742943136.499285
2019-03-28,49,Neutral,4062.825098198,4082.483911422,4034.840680807,4061.003062397,8505501000.37799
2019-03-29,50,Neutral,4061.601587452,4143.060868805,4049.326845159,4128.954215703,8374378124.41559
2019-03-30,57,Greed,4130.010064024,4185.986950413,4111.496747944,4164.621319669,8325065858.569811
2019-03-31,56,Greed,4166.325800301,4210.95413776,4154.548282798,4202.588398158,7198090848.707396
2019-04-01,62,Greed,4199.617439676,4229.129950658,4184.983265552,4202.125149714,7908248777.82402
2019-04-02,60,Greed,4200.878648602,4915.319703997,4199.353304694,4888.060144806,13775711440.36564
2019-04-03,71,Greed,4887.759498103,5277.183264217,4887.759498103,4981.380898514,19127508756.529938
2019-04-04,61,Greed,4971.060890177,5055.964735281,4847.159233067,4924.082434374,18855926362.82394
2019-04-05,59,Greed,4926.403080942,5043.52030711,4922.061605746,5029.810426006,14519514536.466747
2019-04-06,65,Greed,5030.633756343,5209.789827716,4986.648572557,5066.740036243,12362742813.212751
2019-04-07,69,Greed,5066.362965449,5244.16584738,5066.362965449,5212.309923024,13686230210.00485
2019-04-08,65,Greed,5213.650120988,5330.055098135,5129.111525202,5303.985428527,14625045141.83146
2019-04-09,64,Greed,5300.612111963,5300.612111963,5190.414107865,5235.702335987,13296916759.138676
2019-04-10,62,Greed,5230.089593758,5438.076806385,5222.799900984,5334.16546243,11882218008.812408
2019-04-11,65,Greed,5339.75455452,5360.792182502,5033.265192079,5055.483612262,13805935888.294365
2019-04-12,42,Fear,5051.496177143,5139.184727198,4980.706446639,5090.02691307,13280752283.11
2019-04-13,62,Greed,5089.804112289,5168.632419133,5081.413415427,5132.674495269,11589436401.65359
2019-04-14,51,Neutral,5130.872758133,5198.607002691,5089.297332302,5187.562407627,9988617584.47333
2019-04-15,60,Greed,5190.134974733,5232.13107218,5068.359413253,5114.800175994,11043323425.062246
2019-04-16,50,Neutral,5110.364742945,5285.26935529,5083.122626088,5280.621477906,11228915692.474398
2019-04-17,61,Greed,5274.409619076,5309.767053458,5247.411896122,5271.109695488,11718122917.424685
2019-04-18,64,Greed,5271.35217627,5330.747549732,5268.381876188,5309.256996284,11063569340.208778
2019-04-19,61,Greed,5308.334719082,5349.185233082,5253.519638981,5317.962149987,10722417914.922018
2019-04-20,62,Greed,5318.985321339,5372.559483415,5314.995062328,5363.756655489,12081570828.065258
2019-04-21,62,Greed,5365.439861043,5381.725474671,5296.630795402,5349.866310892,12438521689.224068
2019-04-22,61,Greed,5347.870261836,5438.056151572,5319.583955251,5417.509437289,12928762753.316998
2019-04-23,68,Greed,5421.273442212,5636.994562371,5410.56240827,5591.93356269,14955243755.468807
2019-04-24,65,Greed,5585.462131718,5660.855010888,5456.808248396,5484.270138274,15812762052.13293
2019-04-25,58,Greed,5489.65821347,5535.815358986,5241.366292456,5241.366292456,14540868075.349545
2019-04-26,41,Fear,5247.231157924,5339.668146595,5154.398777214,5264.272697961,15303879600.978777
2019-04-27,42,Fear,5272.04828427,5306.450167668,5233.559329194,5274.514196298,12999036803.344814
2019-04-28,40,Fear,5277.479653583,5322.308489442,5241.079210927,5293.938255503,11224137756.93043
2019-04-29,42,Fear,5296.546936304,5332.087293682,5216.487915655,5258.677411088,11817924324.4683
